"Date Time, GMT-07:00","Temp, °F (LGR S/N: 10218642, SEN S/N: 10218642)","RH, % (LGR S/N: 10218642, SEN S/N: 10218642)",1
10/23/20 06:16:00,76.986,59.090,
10/23/20 06:17:00,76.986,59.090,
10/23/20 06:18:00,76.986,59.090,
10/23/20 06:19:00,76.986,59.090,
10/23/20 06:20:00,76.986,59.059,
10/23/20 06:21:00,76.986,59.028,
10/23/20 06:22:00,76.986,59.059,
10/23/20 06:23:00,76.942,59.024,
10/23/20 06:24:00,76.942,59.024,
10/23/20 06:25:00,76.942,59.024,
10/23/20 06:26:00,76.942,59.055,
10/23/20 06:27:00,76.942,59.055,
10/23/20 06:28:00,76.942,59.055,
10/23/20 06:29:00,76.942,59.055,
10/23/20 06:30:00,76.942,59.055,
10/23/20 06:31:00,76.942,59.055,
10/23/20 06:32:00,76.942,59.055,
10/23/20 06:33:00,76.942,59.055,
10/23/20 06:34:00,76.942,59.055,
10/23/20 06:35:00,76.942,59.055,
10/23/20 06:36:00,76.899,59.021,
10/23/20 06:37:00,76.899,59.021,
10/23/20 06:38:00,76.899,59.021,
10/23/20 06:39:00,76.899,58.990,
10/23/20 06:40:00,76.899,59.021,
10/23/20 06:41:00,76.899,58.959,
10/23/20 06:42:00,76.899,58.990,
10/23/20 06:43:00,76.899,58.959,
10/23/20 06:44:00,76.899,58.959,
10/23/20 06:45:00,76.899,58.928,
10/23/20 06:46:00,76.899,58.959,
10/23/20 06:47:00,76.899,58.959,
10/23/20 06:48:00,76.899,58.959,
10/23/20 06:49:00,76.899,58.959,
10/23/20 06:50:00,76.899,58.928,
10/23/20 06:51:00,76.899,58.928,
10/23/20 06:52:00,76.854,58.893,
10/23/20 06:53:00,76.899,58.897,
10/23/20 06:54:00,76.854,58.862,
10/23/20 06:55:00,76.854,58.893,
10/23/20 06:56:00,76.854,58.862,
10/23/20 06:57:00,76.854,58.862,
10/23/20 06:58:00,76.854,58.862,
10/23/20 06:59:00,76.854,58.831,
10/23/20 07:00:00,76.854,58.862,
10/23/20 07:01:00,76.854,58.862,
10/23/20 07:02:00,76.854,58.831,
10/23/20 07:03:00,76.854,58.831,
10/23/20 07:04:00,76.854,58.831,
10/23/20 07:05:00,76.854,58.800,
10/23/20 07:06:00,76.854,58.800,
10/23/20 07:07:00,76.854,58.769,
10/23/20 07:08:00,76.854,58.769,
10/23/20 07:09:00,76.854,58.769,
10/23/20 07:10:00,76.854,58.831,
10/23/20 07:11:00,76.854,58.800,
10/23/20 07:12:00,76.811,58.766,
10/23/20 07:13:00,76.811,58.766,
10/23/20 07:14:00,76.811,58.766,
10/23/20 07:15:00,76.811,58.766,
10/23/20 07:16:00,76.811,58.735,
10/23/20 07:17:00,76.811,58.735,
10/23/20 07:18:00,76.811,58.704,
10/23/20 07:19:00,76.811,58.704,
10/23/20 07:20:00,76.811,58.704,
10/23/20 07:21:00,76.811,58.673,
10/23/20 07:22:00,76.811,58.704,
10/23/20 07:23:00,76.811,58.704,
10/23/20 07:24:00,76.811,58.673,
10/23/20 07:25:00,76.811,58.642,
10/23/20 07:26:00,76.811,58.642,
10/23/20 07:27:00,76.811,58.642,
10/23/20 07:28:00,76.811,58.642,
10/23/20 07:29:00,76.768,58.638,
10/23/20 07:30:00,76.811,58.642,
10/23/20 07:31:00,76.811,58.642,
10/23/20 07:32:00,76.811,58.642,
10/23/20 07:33:00,76.811,58.580,
10/23/20 07:34:00,76.768,58.607,
10/23/20 07:35:00,76.768,58.576,
10/23/20 07:36:00,76.768,58.576,
10/23/20 07:37:00,76.768,58.545,
10/23/20 07:38:00,76.768,58.576,
10/23/20 07:39:00,76.768,58.514,
10/23/20 07:40:00,76.768,58.514,
10/23/20 07:41:00,76.768,58.514,
10/23/20 07:42:00,76.768,58.514,
10/23/20 07:43:00,76.768,58.514,
10/23/20 07:44:00,76.768,58.483,
10/23/20 07:45:00,76.768,58.514,
10/23/20 07:46:00,76.768,58.545,
10/23/20 07:47:00,76.768,58.514,
10/23/20 07:48:00,76.768,58.514,
10/23/20 07:49:00,76.768,58.452,
10/23/20 07:50:00,76.768,58.483,
10/23/20 07:51:00,76.768,58.483,
10/23/20 07:52:00,76.768,58.452,
10/23/20 07:53:00,76.768,58.452,
10/23/20 07:54:00,76.768,58.390,
10/23/20 07:55:00,76.725,58.387,
10/23/20 07:56:00,76.725,58.387,
10/23/20 07:57:00,76.768,58.359,
10/23/20 07:58:00,76.768,58.328,
10/23/20 07:59:00,76.725,58.356,
10/23/20 08:00:00,76.768,58.359,
10/23/20 08:01:00,76.725,58.325,
10/23/20 08:02:00,76.725,58.325,
10/23/20 08:03:00,76.725,58.325,
10/23/20 08:04:00,76.725,58.356,
10/23/20 08:05:00,76.725,58.356,
10/23/20 08:06:00,76.725,58.356,
10/23/20 08:07:00,76.725,58.356,
10/23/20 08:08:00,76.725,58.387,
10/23/20 08:09:00,76.725,58.418,
10/23/20 08:10:00,76.725,58.387,
10/23/20 08:11:00,76.725,58.418,
10/23/20 08:12:00,76.725,58.387,
10/23/20 08:13:00,76.725,58.387,
10/23/20 08:14:00,76.725,58.418,
10/23/20 08:15:00,76.725,58.387,
10/23/20 08:16:00,76.725,58.418,
10/23/20 08:17:00,76.725,58.418,
10/23/20 08:18:00,76.725,58.449,
10/23/20 08:19:00,76.725,58.418,
10/23/20 08:20:00,76.725,58.449,
10/23/20 08:21:00,76.725,58.387,
10/23/20 08:22:00,76.725,58.418,
10/23/20 08:23:00,76.725,58.418,
10/23/20 08:24:00,76.725,58.387,
10/23/20 08:25:00,76.725,58.418,
10/23/20 08:26:00,76.725,58.418,
10/23/20 08:27:00,76.768,58.421,
10/23/20 08:28:00,76.725,58.449,
10/23/20 08:29:00,76.725,58.418,
10/23/20 08:30:00,76.725,58.418,
10/23/20 08:31:00,76.725,58.418,
10/23/20 08:32:00,76.725,58.418,
10/23/20 08:33:00,76.768,58.390,
10/23/20 08:34:00,76.725,58.387,
10/23/20 08:35:00,76.725,58.356,
10/23/20 08:36:00,76.725,58.356,
10/23/20 08:37:00,76.725,58.325,
10/23/20 08:38:00,76.725,58.325,
10/23/20 08:39:00,76.725,58.294,
10/23/20 08:40:00,76.725,58.325,
10/23/20 08:41:00,76.725,58.294,
10/23/20 08:42:00,76.725,58.356,
10/23/20 08:43:00,76.725,58.325,
10/23/20 08:44:00,76.725,58.356,
10/23/20 08:45:00,76.725,58.356,
10/23/20 08:46:00,76.725,58.325,
10/23/20 08:47:00,76.725,58.325,
10/23/20 08:48:00,76.725,58.387,
10/23/20 08:49:00,76.725,58.387,
10/23/20 08:50:00,76.725,58.418,
10/23/20 08:51:00,76.725,58.418,
10/23/20 08:52:00,76.725,58.480,
10/23/20 08:53:00,76.725,58.449,
10/23/20 08:54:00,76.725,58.449,
10/23/20 08:55:00,76.725,58.480,
10/23/20 08:56:00,76.725,58.449,
10/23/20 08:57:00,76.725,58.418,
10/23/20 08:58:00,76.725,58.387,
10/23/20 08:59:00,76.768,58.390,
10/23/20 09:00:00,76.725,58.325,
10/23/20 09:01:00,76.725,58.263,
10/23/20 09:02:00,76.725,58.325,
10/23/20 09:03:00,76.725,58.263,
10/23/20 09:04:00,76.725,58.263,
10/23/20 09:05:00,76.725,58.232,
10/23/20 09:06:00,76.725,58.201,
10/23/20 09:07:00,76.725,58.170,
10/23/20 09:08:00,76.725,58.170,
10/23/20 09:09:00,76.725,58.170,
10/23/20 09:10:00,76.725,58.139,
10/23/20 09:11:00,76.725,58.170,
10/23/20 09:12:00,76.725,58.232,
10/23/20 09:13:00,76.725,58.263,
10/23/20 09:14:00,76.725,58.232,
10/23/20 09:15:00,76.725,58.232,
10/23/20 09:16:00,76.725,58.232,
10/23/20 09:17:00,76.725,58.263,
10/23/20 09:18:00,76.725,58.232,
10/23/20 09:19:00,76.725,58.201,
10/23/20 09:20:00,76.725,58.201,
10/23/20 09:21:00,76.725,58.201,
10/23/20 09:22:00,76.725,58.201,
10/23/20 09:23:00,76.725,58.201,
10/23/20 09:24:00,76.725,58.201,
10/23/20 09:25:00,76.725,58.170,
10/23/20 09:26:00,76.725,58.170,
10/23/20 09:27:00,76.725,58.139,
10/23/20 09:28:00,76.725,58.170,
10/23/20 09:29:00,76.725,58.170,
10/23/20 09:30:00,76.725,58.170,
10/23/20 09:31:00,76.725,58.201,
10/23/20 09:32:00,76.725,58.170,
10/23/20 09:33:00,76.725,58.201,
10/23/20 09:34:00,76.725,58.201,
10/23/20 09:35:00,76.725,58.201,
10/23/20 09:36:00,76.725,58.170,
10/23/20 09:37:00,76.725,58.170,
10/23/20 09:38:00,76.725,58.201,
10/23/20 09:39:00,76.725,58.139,
10/23/20 09:40:00,76.725,58.139,
10/23/20 09:41:00,76.725,58.201,
10/23/20 09:42:00,76.725,58.201,
10/23/20 09:43:00,76.725,58.201,
10/23/20 09:44:00,76.725,58.263,
10/23/20 09:45:00,76.725,58.263,
10/23/20 09:46:00,76.725,58.263,
10/23/20 09:47:00,76.725,58.294,
10/23/20 09:48:00,76.725,58.325,
10/23/20 09:49:00,76.725,58.325,
10/23/20 09:50:00,76.725,58.387,
10/23/20 09:51:00,76.725,58.449,
10/23/20 09:52:00,76.725,58.480,
10/23/20 09:53:00,76.725,58.573,
10/23/20 09:54:00,76.725,58.542,
10/23/20 09:55:00,76.725,58.603,
10/23/20 09:56:00,76.725,58.634,
10/23/20 09:57:00,76.768,58.638,
10/23/20 09:58:00,76.768,58.638,
10/23/20 09:59:00,76.768,58.607,
10/23/20 10:00:00,76.768,58.607,
10/23/20 10:01:00,76.768,58.576,
10/23/20 10:02:00,76.768,58.514,
10/23/20 10:03:00,76.768,58.483,
10/23/20 10:04:00,76.768,58.452,
10/23/20 10:05:00,76.768,58.390,
10/23/20 10:06:00,76.768,58.328,
10/23/20 10:07:00,76.768,58.204,
10/23/20 10:08:00,76.768,58.080,
10/23/20 10:09:00,76.725,57.890,
10/23/20 10:10:00,76.725,57.735,
10/23/20 10:11:00,76.725,57.642,
10/23/20 10:12:00,76.725,57.456,
10/23/20 10:13:00,76.725,57.300,
10/23/20 10:14:00,76.681,57.265,
10/23/20 10:15:00,76.681,57.172,
10/23/20 10:16:00,76.681,57.203,
10/23/20 10:17:00,76.681,57.141,
10/23/20 10:18:00,76.636,57.137,
10/23/20 10:19:00,76.636,57.137,
10/23/20 10:20:00,76.636,57.075,
10/23/20 10:21:00,76.636,56.982,
10/23/20 10:22:00,76.636,56.888,
10/23/20 10:23:00,76.636,56.826,
10/23/20 10:24:00,76.636,56.826,
10/23/20 10:25:00,76.593,56.698,
10/23/20 10:26:00,76.593,56.636,
10/23/20 10:27:00,76.593,56.636,
10/23/20 10:28:00,76.550,56.570,
10/23/20 10:29:00,76.550,56.570,
10/23/20 10:30:00,76.550,56.570,
10/23/20 10:31:00,76.550,56.476,
10/23/20 10:32:00,76.550,56.476,
10/23/20 10:33:00,76.507,56.504,
10/23/20 10:34:00,76.507,56.535,
10/23/20 10:35:00,76.507,56.441,
10/23/20 10:36:00,76.507,56.473,
10/23/20 10:37:00,76.507,56.441,
10/23/20 10:38:00,76.507,56.410,
10/23/20 10:39:00,76.464,56.375,
10/23/20 10:40:00,76.464,56.375,
10/23/20 10:41:00,76.464,56.344,
10/23/20 10:42:00,76.464,56.313,
10/23/20 10:43:00,76.464,56.313,
10/23/20 10:44:00,76.419,56.309,
10/23/20 10:45:00,76.419,56.309,
10/23/20 10:46:00,76.419,56.341,
10/23/20 10:47:00,76.419,56.372,
10/23/20 10:48:00,76.419,56.403,
10/23/20 10:49:00,76.419,56.403,
10/23/20 10:50:00,76.419,56.434,
10/23/20 10:51:00,76.419,56.434,
10/23/20 10:52:00,76.419,56.497,
10/23/20 10:53:00,76.419,56.497,
10/23/20 10:54:00,76.419,56.559,
10/23/20 10:55:00,76.419,56.590,
10/23/20 10:56:00,76.419,56.621,
10/23/20 10:57:00,76.419,56.683,
10/23/20 10:58:00,76.464,56.687,
10/23/20 10:59:00,76.419,56.683,
10/23/20 11:00:00,76.419,56.683,
10/23/20 11:01:00,76.419,56.683,
10/23/20 11:02:00,76.464,56.874,
10/23/20 11:03:00,76.464,56.936,
10/23/20 11:04:00,76.464,56.936,
10/23/20 11:05:00,76.464,56.905,
10/23/20 11:06:00,76.464,56.843,
10/23/20 11:07:00,76.464,56.749,
10/23/20 11:08:00,76.464,56.625,
10/23/20 11:09:00,76.464,56.469,
10/23/20 11:10:00,76.464,56.407,
10/23/20 11:11:00,76.464,56.344,
10/23/20 11:12:00,76.464,56.188,
10/23/20 11:13:00,76.464,56.157,
10/23/20 11:14:00,76.464,56.032,
10/23/20 11:15:00,76.464,56.001,
10/23/20 11:16:00,76.464,55.939,
10/23/20 11:17:00,76.464,55.939,
10/23/20 11:18:00,76.464,55.845,
10/23/20 11:19:00,76.419,55.841,
10/23/20 11:20:00,76.419,55.779,
10/23/20 11:21:00,76.419,55.748,
10/23/20 11:22:00,76.419,55.716,
10/23/20 11:23:00,76.419,55.685,
10/23/20 11:24:00,76.419,55.685,
10/23/20 11:25:00,76.419,55.654,
10/23/20 11:26:00,76.419,55.654,
10/23/20 11:27:00,76.464,55.595,
10/23/20 11:28:00,76.464,55.532,
10/23/20 11:29:00,76.464,55.564,
10/23/20 11:30:00,76.464,55.564,
10/23/20 11:31:00,76.464,55.532,
10/23/20 11:32:00,76.464,55.689,
10/23/20 11:33:00,76.464,55.720,
10/23/20 11:34:00,76.507,55.567,
10/23/20 11:35:00,76.507,55.598,
10/23/20 11:36:00,76.507,55.505,
10/23/20 11:37:00,76.550,55.446,
10/23/20 11:38:00,76.507,55.411,
10/23/20 11:39:00,76.507,55.411,
10/23/20 11:40:00,76.507,55.411,
10/23/20 11:41:00,76.507,55.379,
10/23/20 11:42:00,76.507,55.317,
10/23/20 11:43:00,76.464,55.282,
10/23/20 11:44:00,76.464,55.313,
10/23/20 11:45:00,76.464,55.345,
10/23/20 11:46:00,76.464,55.313,
10/23/20 11:47:00,76.507,55.254,
10/23/20 11:48:00,76.507,55.286,
10/23/20 11:49:00,76.507,55.286,
10/23/20 11:50:00,76.507,55.473,
10/23/20 11:51:00,76.593,55.449,
10/23/20 11:52:00,76.681,55.800,
10/23/20 11:53:00,76.768,55.620,
10/23/20 11:54:00,76.768,55.526,
10/23/20 11:55:00,76.811,55.373,
10/23/20 11:56:00,76.811,55.435,
10/23/20 11:57:00,76.811,55.216,
10/23/20 11:58:00,76.811,55.248,
10/23/20 11:59:00,76.768,55.338,
10/23/20 12:00:00,76.768,55.244,
10/23/20 12:01:00,76.725,55.303,
10/23/20 12:02:00,76.725,55.209,
10/23/20 12:03:00,76.681,55.174,
10/23/20 12:04:00,76.681,55.206,
10/23/20 12:05:00,76.636,55.108,
10/23/20 12:06:00,76.636,55.265,
10/23/20 12:07:00,76.636,55.359,
10/23/20 12:08:00,76.636,55.453,
10/23/20 12:09:00,76.636,55.234,
10/23/20 12:10:00,76.636,55.202,
10/23/20 12:11:00,76.681,55.300,
10/23/20 12:12:00,76.681,55.237,
10/23/20 12:13:00,76.725,55.585,
10/23/20 12:14:00,76.768,55.213,
10/23/20 12:15:00,76.811,55.122,
10/23/20 12:16:00,76.811,55.028,
10/23/20 12:17:00,76.854,55.032,
10/23/20 12:18:00,76.899,54.878,
10/23/20 12:19:00,76.899,54.628,
10/23/20 12:20:00,76.899,54.847,
10/23/20 12:21:00,76.942,54.851,
10/23/20 12:22:00,76.986,55.074,
10/23/20 12:23:00,77.029,55.014,
10/23/20 12:24:00,77.072,54.924,
10/23/20 12:25:00,77.072,54.861,
10/23/20 12:26:00,77.117,54.456,
10/23/20 12:27:00,77.072,54.516,
10/23/20 12:28:00,77.072,54.484,
10/23/20 12:29:00,77.072,54.327,
10/23/20 12:30:00,77.072,54.516,
10/23/20 12:31:00,77.072,54.453,
10/23/20 12:32:00,77.072,54.704,
10/23/20 12:33:00,77.072,54.422,
10/23/20 12:34:00,77.072,54.610,
10/23/20 12:35:00,77.072,54.296,
10/23/20 12:36:00,77.117,54.299,
10/23/20 12:37:00,77.117,54.299,
10/23/20 12:38:00,77.117,54.174,
10/23/20 12:39:00,77.117,54.299,
10/23/20 12:40:00,77.117,54.174,
10/23/20 12:41:00,77.117,54.174,
10/23/20 12:42:00,77.160,54.146,
10/23/20 12:43:00,77.160,54.303,
10/23/20 12:44:00,77.160,54.240,
10/23/20 12:45:00,77.203,54.181,
10/23/20 12:46:00,77.203,54.212,
10/23/20 12:47:00,77.203,54.149,
10/23/20 12:48:00,77.247,53.995,
10/23/20 12:49:00,77.247,53.775,
10/23/20 12:50:00,77.247,53.901,
10/23/20 12:51:00,77.203,53.771,
10/23/20 12:52:00,77.203,53.929,
10/23/20 12:53:00,77.247,53.964,
10/23/20 12:54:00,77.247,53.932,
10/23/20 12:55:00,77.247,53.775,
10/23/20 12:56:00,77.247,53.743,
10/23/20 12:57:00,77.203,53.677,
10/23/20 12:58:00,77.203,53.677,
10/23/20 12:59:00,77.160,53.862,
10/23/20 13:00:00,77.160,53.894,
10/23/20 13:01:00,77.160,53.831,
10/23/20 13:02:00,77.160,53.894,
10/23/20 13:03:00,77.160,54.051,
10/23/20 13:04:00,77.117,54.236,
10/23/20 13:05:00,77.160,55.276,
10/23/20 13:06:00,77.203,54.997,
10/23/20 13:07:00,77.203,55.154,
10/23/20 13:08:00,77.203,55.561,
10/23/20 13:09:00,77.247,55.690,
10/23/20 13:10:00,77.247,55.940,
10/23/20 13:11:00,77.247,55.690,
10/23/20 13:12:00,77.292,55.662,
10/23/20 13:13:00,77.335,56.010,
10/23/20 13:14:00,77.335,55.791,
10/23/20 13:15:00,77.378,55.763,
10/23/20 13:16:00,77.421,55.798,
10/23/20 13:17:00,77.421,55.985,
10/23/20 13:18:00,77.421,55.860,
10/23/20 13:19:00,77.464,56.145,
10/23/20 13:20:00,77.464,56.270,
10/23/20 13:21:00,77.464,56.208,
10/23/20 13:22:00,77.464,56.177,
10/23/20 13:23:00,77.464,56.177,
10/23/20 13:24:00,77.509,56.211,
10/23/20 13:25:00,77.509,56.336,
10/23/20 13:26:00,77.553,56.527,
10/23/20 13:27:00,77.509,56.524,
10/23/20 13:28:00,77.553,56.434,
10/23/20 13:29:00,77.553,56.465,
10/23/20 13:30:00,77.553,56.590,
10/23/20 13:31:00,77.553,56.527,
10/23/20 13:32:00,77.596,56.749,
10/23/20 13:33:00,77.596,56.625,
10/23/20 13:34:00,77.596,56.468,
10/23/20 13:35:00,77.596,56.468,
10/23/20 13:36:00,77.596,56.468,
10/23/20 13:37:00,77.596,56.531,
10/23/20 13:38:00,77.596,56.531,
10/23/20 13:39:00,77.596,56.562,
10/23/20 13:40:00,77.596,56.656,
10/23/20 13:41:00,77.596,56.500,
10/23/20 13:42:00,77.596,56.562,
10/23/20 13:43:00,77.596,56.468,
10/23/20 13:44:00,77.553,56.465,
10/23/20 13:45:00,77.553,56.527,
10/23/20 13:46:00,77.553,56.590,
10/23/20 13:47:00,77.509,56.711,
10/23/20 13:48:00,77.509,56.555,
10/23/20 13:49:00,77.464,56.583,
10/23/20 13:50:00,77.464,56.614,
10/23/20 13:51:00,77.421,56.641,
10/23/20 13:52:00,77.378,56.669,
10/23/20 13:53:00,77.335,56.728,
10/23/20 13:54:00,77.292,56.849,
10/23/20 13:55:00,77.292,56.880,
10/23/20 13:56:00,77.247,56.970,
10/23/20 13:57:00,77.160,56.994,
10/23/20 13:58:00,77.160,56.963,
10/23/20 13:59:00,77.117,57.084,
10/23/20 14:00:00,77.029,57.108,
10/23/20 14:01:00,76.986,57.135,
10/23/20 14:02:00,76.942,57.256,
10/23/20 14:03:00,76.899,57.221,
10/23/20 14:04:00,76.811,57.307,
10/23/20 14:05:00,76.768,57.366,
10/23/20 14:06:00,76.725,57.456,
10/23/20 14:07:00,76.725,57.456,
10/23/20 14:08:00,76.636,57.573,
10/23/20 14:09:00,76.593,57.538,
10/23/20 14:10:00,76.550,57.658,
10/23/20 14:11:00,76.507,57.717,
10/23/20 14:12:00,76.464,57.806,
10/23/20 14:13:00,76.419,57.803,
10/23/20 14:14:00,76.419,57.865,
10/23/20 14:15:00,76.375,57.892,
10/23/20 14:16:00,76.332,57.981,
10/23/20 14:17:00,76.332,57.950,
10/23/20 14:18:00,76.289,57.978,
10/23/20 14:19:00,76.289,58.009,
10/23/20 14:20:00,76.246,58.036,
10/23/20 14:21:00,76.246,58.129,
10/23/20 14:22:00,76.203,58.063,
10/23/20 14:23:00,76.203,58.032,
10/23/20 14:24:00,76.158,58.153,
10/23/20 14:25:00,76.158,58.215,
10/23/20 14:26:00,76.114,58.273,
10/23/20 14:27:00,76.114,58.242,
10/23/20 14:28:00,76.071,58.269,
10/23/20 14:29:00,76.071,58.269,
10/23/20 14:30:00,76.071,58.300,
10/23/20 14:31:00,76.028,58.482,
10/23/20 14:32:00,76.028,58.389,
10/23/20 14:33:00,75.985,58.386,
10/23/20 14:34:00,75.985,58.417,
10/23/20 14:35:00,75.985,58.417,
10/23/20 14:36:00,75.985,58.355,
10/23/20 14:37:00,75.985,58.448,
10/23/20 14:38:00,75.985,58.448,
10/23/20 14:39:00,75.942,58.382,
10/23/20 14:40:00,75.942,58.630,
10/23/20 14:41:00,75.942,58.568,
10/23/20 14:42:00,75.898,58.502,
10/23/20 14:43:00,75.898,58.564,
10/23/20 14:44:00,75.898,58.564,
10/23/20 14:45:00,75.898,58.533,
10/23/20 14:46:00,75.898,58.564,
10/23/20 14:47:00,75.898,58.502,
10/23/20 14:48:00,75.898,58.471,
10/23/20 14:49:00,75.898,58.533,
10/23/20 14:50:00,75.898,58.533,
10/23/20 14:51:00,75.898,58.564,
10/23/20 14:52:00,75.898,58.595,
10/23/20 14:53:00,75.853,58.467,
10/23/20 14:54:00,75.853,58.560,
10/23/20 14:55:00,75.853,58.622,
10/23/20 14:56:00,75.853,58.498,
10/23/20 14:57:00,75.853,58.560,
10/23/20 14:58:00,75.898,58.626,
10/23/20 14:59:00,75.898,58.657,
10/23/20 15:00:00,75.942,58.630,
10/23/20 15:01:00,75.942,58.537,
10/23/20 15:02:00,75.942,58.537,
10/23/20 15:03:00,75.985,58.633,
10/23/20 15:04:00,76.028,58.637,
10/23/20 15:05:00,76.071,58.641,
10/23/20 15:06:00,76.114,58.490,
10/23/20 15:07:00,76.158,58.586,
10/23/20 15:08:00,76.158,58.493,
10/23/20 15:09:00,76.203,58.528,
10/23/20 15:10:00,76.246,58.532,
10/23/20 15:11:00,76.289,58.474,
10/23/20 15:12:00,76.289,58.443,
10/23/20 15:13:00,76.289,58.504,
10/23/20 15:14:00,76.289,58.350,
10/23/20 15:15:00,76.332,58.291,
10/23/20 15:16:00,76.332,58.415,
10/23/20 15:17:00,76.332,58.322,
10/23/20 15:18:00,76.375,58.357,
10/23/20 15:19:00,76.375,58.450,
10/23/20 15:20:00,76.375,58.326,
10/23/20 15:21:00,76.375,58.295,
10/23/20 15:22:00,76.375,58.295,
10/23/20 15:23:00,76.375,58.233,
10/23/20 15:24:00,76.375,58.388,
10/23/20 15:25:00,76.375,58.264,
10/23/20 15:26:00,76.375,58.326,
10/23/20 15:27:00,76.375,58.233,
10/23/20 15:28:00,76.375,58.233,
10/23/20 15:29:00,76.375,58.202,
10/23/20 15:30:00,76.375,58.233,
10/23/20 15:31:00,76.375,58.171,
10/23/20 15:32:00,76.375,58.264,
10/23/20 15:33:00,76.375,58.233,
10/23/20 15:34:00,76.375,58.233,
10/23/20 15:35:00,76.419,58.361,
10/23/20 15:36:00,76.419,58.299,
10/23/20 15:37:00,76.419,58.299,
10/23/20 15:38:00,76.464,58.272,
10/23/20 15:39:00,76.464,58.241,
10/23/20 15:40:00,76.464,58.241,
10/23/20 15:41:00,76.464,58.148,
10/23/20 15:42:00,76.419,58.268,
10/23/20 15:43:00,76.419,58.237,
10/23/20 15:44:00,76.419,58.175,
10/23/20 15:45:00,76.419,58.206,
10/23/20 15:46:00,76.419,58.175,
10/23/20 15:47:00,76.419,58.330,
10/23/20 15:48:00,76.375,58.233,
10/23/20 15:49:00,76.375,58.171,
10/23/20 15:50:00,76.375,58.202,
10/23/20 15:51:00,76.375,58.295,
10/23/20 15:52:00,76.375,58.419,
10/23/20 15:53:00,76.375,58.295,
10/23/20 15:54:00,76.375,58.326,
10/23/20 15:55:00,76.375,58.388,
10/23/20 15:56:00,76.375,58.883,
10/23/20 15:57:00,76.375,59.007,
10/23/20 15:58:00,76.332,58.570,
10/23/20 15:59:00,76.332,58.632,
10/23/20 16:00:00,76.375,58.543,
10/23/20 16:01:00,76.375,58.729,
10/23/20 16:02:00,76.375,58.698,
10/23/20 16:03:00,76.419,58.825,
10/23/20 16:04:00,76.464,58.736,
10/23/20 16:05:00,76.507,58.894,
10/23/20 16:06:00,76.507,58.678,
10/23/20 16:07:00,76.550,58.558,
10/23/20 16:08:00,76.593,58.561,
10/23/20 16:09:00,76.593,58.778,
10/23/20 16:10:00,76.593,58.530,
10/23/20 16:11:00,76.593,58.438,
10/23/20 16:12:00,76.593,58.345,
10/23/20 16:13:00,76.593,58.345,
10/23/20 16:14:00,76.636,58.875,
10/23/20 16:15:00,76.725,58.542,
10/23/20 16:16:00,76.768,58.514,
10/23/20 16:17:00,76.768,58.452,
10/23/20 16:18:00,76.768,58.359,
10/23/20 16:19:00,76.768,58.421,
10/23/20 16:20:00,76.768,58.328,
10/23/20 16:21:00,76.768,58.297,
10/23/20 16:22:00,76.768,58.886,
10/23/20 16:23:00,76.768,58.514,
10/23/20 16:24:00,76.768,58.328,
10/23/20 16:25:00,76.768,58.359,
10/23/20 16:26:00,76.768,58.266,
10/23/20 16:27:00,76.768,58.297,
10/23/20 16:28:00,76.768,58.297,
10/23/20 16:29:00,76.768,58.328,
10/23/20 16:30:00,76.768,58.204,
10/23/20 16:31:00,76.768,58.204,
10/23/20 16:32:00,76.768,58.080,
10/23/20 16:33:00,76.768,58.142,
10/23/20 16:34:00,76.768,58.142,
10/23/20 16:35:00,76.725,58.139,
10/23/20 16:36:00,76.725,58.077,
10/23/20 16:37:00,76.725,58.077,
10/23/20 16:38:00,76.725,58.139,
10/23/20 16:39:00,76.725,58.046,
10/23/20 16:40:00,76.725,58.139,
10/23/20 16:41:00,76.725,58.170,
10/23/20 16:42:00,76.725,58.356,
10/23/20 16:43:00,76.725,58.480,
10/23/20 16:44:00,76.725,58.542,
10/23/20 16:45:00,76.725,58.573,
10/23/20 16:46:00,76.768,58.700,
10/23/20 16:47:00,76.768,58.793,
10/23/20 16:48:00,76.768,58.948,
10/23/20 16:49:00,76.768,58.793,
10/23/20 16:50:00,76.768,58.855,
10/23/20 16:51:00,76.811,58.797,
10/23/20 16:52:00,76.811,58.828,
10/23/20 16:53:00,76.811,58.951,
10/23/20 16:54:00,76.811,58.766,
10/23/20 16:55:00,76.854,58.800,
10/23/20 16:56:00,76.854,58.831,
10/23/20 16:57:00,76.854,58.862,
10/23/20 16:58:00,76.899,58.649,
10/23/20 16:59:00,76.899,58.432,
10/23/20 17:00:00,76.899,58.308,
10/23/20 17:01:00,76.899,58.370,
10/23/20 17:02:00,76.899,58.401,
10/23/20 17:03:00,76.899,58.339,
10/23/20 17:04:00,76.899,58.339,
10/23/20 17:05:00,76.854,58.274,
10/23/20 17:06:00,76.854,58.336,
10/23/20 17:07:00,76.854,58.305,
10/23/20 17:08:00,76.854,58.305,
10/23/20 17:09:00,76.899,58.246,
10/23/20 17:10:00,76.854,58.243,
10/23/20 17:11:00,76.854,58.274,
10/23/20 17:12:00,76.854,58.181,
10/23/20 17:13:00,76.854,58.150,
10/23/20 17:14:00,76.854,58.119,
10/23/20 17:15:00,76.854,58.057,
10/23/20 17:16:00,76.854,58.119,
10/23/20 17:17:00,76.854,58.088,
